symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
GABRG1	0.048174245891597085	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	No data	0.06503253540618377	No data	1	1	0	1	1	0	0.7634399999999999	No data	0.5235521235521237	-0.7017403682198287	0	-1	No data	-0.3548400000000001	1	0.5
GABRA2	0.04816378447122313	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	No data	0.0646883705632426	No data	1	1	0	1	1	0	0.8891350000000002	No data	-0.7001654715940431	-0.8872765633834762	0	-1	No data	-0.4068725000000001	1	0.5
ADORA2B	0.04769905934572284	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06839221473130737	No data	No data	No data	No data	No data	No data	0.01823792392834863	0.19327657512943838	No data	1	0	0	1	1	0	0.38252999999999987	1	0.6159955874241589	-0.9180459726736481	0	-1	No data	0	0.5	0
GABRA5	0.04741790972266715	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	No data	0.04015022406741467	No data	1	1	0	1	1	0	0.7727249999999998	1	-0.6205184776613348	-0.8134951372755816	0	-1	No data	-0.2640699999999999	1	0.5
CD3G	0.04667968412605456	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	No data	0.015863723054047433	No data	1	1	0	0	0	0	0	No data	0.3769442912300056	0	0	No data	No data	0	1	0
CD3D	0.04665813791646211	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	No data	0.015154885479866145	No data	1	0	0	0	0	0	0	No data	0.5364589078874793	0	0	No data	No data	0	1	0
GABRG3	0.04619748183558772	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.796575	No data	-0.569111969111969	No data	0	-1	No data	-0.15953000000000017	0.5	0.5
GABRA3	0.04619748183558772	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8069099999999999	No data	No data	-0.17073779750080204	0	-1	No data	-0.15142249999999996	0.75	0.5
GABRG2	0.04619748183558772	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.94737	No data	-0.763596249310535	-0.9310584442714309	0	-1	No data	-0.3157900000000001	0.75	0
GABRA1	0.04619748183558772	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.923245	No data	-0.9006067291781578	-0.906165811564083	0	-1	No data	-0.38596499999999984	0.75	0.5
ADORA2A	0.043718216977077846	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06839221473130737	No data	No data	No data	No data	No data	No data	0.0704186507233461	No data	No data	1	1	0	1	1	1	0.05339999999999989	1	-0.21213458356315495	-0.9333801329396502	0	-1	No data	0	0.75	0
ESR2	0.04247013753206824	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.18134143179630502	No data	No data	1	0	0	1	1	1	0.43395999999999973	0	0.05802537231108662	-0.9721646958413429	0	-1	No data	0	0.5	0
TRPV1	0.041923050982671316	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.16334311516071878	No data	No data	1	1	0	1	1	0	0.3444600000000001	0	0.4622173193601764	-0.9135447712769725	0	-1	No data	0	0.5	-1
TNFSF14	0.04031417511905114	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.03166306237560527	0.09634107041937236	No data	0.5	0	1	0	0	0	0	No data	-0.08604522890237176	0	0	No data	No data	0	0.75	0
MS4A1	0.039142771456846866	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.07187614106605744	No data	No data	1	1	0	0	0	0	0	No data	0.036845008273579616	-0.06618660464602966	0	No data	No data	0	1	0
HDAC1	0.038898279705564864	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.06383273374922022	No data	No data	1	0	0	1	1	0	0.9688800000000001	1	-0.6560397131825704	-0.5571626338178093	0	-1	No data	-0.6576775000000001	-1	-1
ADORA3	0.03847881589490698	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.043970283633920526	0.01364113747894439	No data	1	1	0	1	1	0	0	0	0.39437396580253714	-0.8270419443463802	0	-1	No data	0	0.5	0
FAAH	0.038436304887208984	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.04863446380892969	No data	No data	1	0	0	1	1	0	0.1968899999999998	1	0.3113072255929399	-0.3148580926584757	0	-1	No data	0	-1	-1
CACNA1C	0.03819900011427277	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.03554706469367951	0.011880973060645644	No data	1	1	0	1	1	0	0.7708150000000004	No data	-0.9643684500827358	-0.9656810978059094	0	-1	No data	-0.19434000000000004	0.5	0
CACNA1S	0.03695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.5488500000000002	No data	-0.5021511307225592	-0.8932589060781443	0	-1	No data	-0.12707000000000016	0.75	0.5
SIGMAR1	0.03695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.5067250000000001	0	0.49641478212906787	-0.17073779750080204	0	-1	No data	No data	0.5	-1
HDAC6	0.03695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0	1	No data	-0.16395547050851084	0	-1	No data	0	-1	-1
VKORC1	0.03695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.2331299999999999	No data	0.35046883618312186	-0.8866042934181501	0	-1	No data	0	0.5	-1
HDAC2	0.03695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.9795099999999998	1	-0.8295642581356867	-0.9510211990123876	0	No data	No data	-0.6311475000000002	-1	-1
CACNA1F	0.03695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.6108849999999997	No data	No data	-0.34119834357716955	0	No data	No data	-0.17980750000000006	1	0.5
CACNA1D	0.03695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.8218400000000002	No data	-0.922007722007722	-0.9533551271040771	0	No data	-1	-0.17630750000000006	-1	0
ADORA1	0.03695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.7392650000000003	1	-0.5710976282404854	-0.31236706260667824	0	-1	No data	0	0.5	0
HDAC3	0.03695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.9883200000000002	1	-0.7278543849972421	0	-1	-1	No data	0	-1	-1
PDE6A	0.022017114710017768	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	0.11639883979172974	No data	1	1	0	1	1	0	0.75	No data	-0.14020959735245453	-0.28899529121985484	0	No data	No data	-0.2819775	1	0.5
PDE1A	0.02125084164437035	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	0.09118961964174316	No data	No data	1	0	0	1	1	0	0.5368600000000001	1	-0.19680088251516825	-0.8187234931384143	0	No data	No data	-0.17769249999999986	0.5	0
PDE10A	0.01998826037602101	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	0.0496526133472884	No data	1	0	0	1	1	1	0	1	-0.7643684500827358	-0.33588290347662475	0	-1	No data	0	1	0
PDE6C	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.34731999999999985	No data	0.012575841147269617	-0.12612758426523707	0	No data	No data	-0.10256499999999988	1	1
PDE6B	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.6721299999999999	No data	0.43861003861003867	-0.8648155857321296	0	No data	No data	-0.29449749999999997	1	0
PDE6D	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.9	No data	0.10854936569222273	-0.20623389898958372	0	No data	No data	No data	-1	-1
PDE6G	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.8275849999999998	No data	0.64434638720353	-0.1802968207566119	0	No data	No data	-0.45402249999999994	1	0
PDE3A	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.1893099999999997	No data	-0.34583563154991726	0	0	-1	No data	0	0.5	0
PDE3B	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.06475000000000009	No data	-0.02327633756205183	-0.31207691052697634	0	-1	No data	0	0.5	0
PDE5A	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.4628549999999997	0	-0.4304467733039161	No data	0	-1	No data	0	-1	-1
PDE2A	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.6652500000000003	1	-0.6162162162162161	-0.7762582462289813	0	No data	No data	0	0.5	-1
PDE7B	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.41111000000000003	No data	-0.2997242140099283	0	0	No data	No data	0	-1	0
PDE1C	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.5134000000000001	1	-0.2172090457804744	-0.2968332104456023	0	No data	No data	0	0.5	0
PDE7A	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.709545	No data	0.4391616105901821	No data	0	No data	No data	0	0.5	-1
PDE9A	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	1	0.15683000000000008	1	0.21974627688913406	No data	0	No data	No data	0	0.5	0
PDE1B	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.7947749999999999	1	-0.8182018753447324	-0.17665677748815223	0	No data	No data	0	1	0
PDE8B	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.6836150000000003	No data	-0.8454495311638168	-0.1250770947412433	0	No data	No data	-0.03672249999999995	1	0
PDE8A	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0	No data	-0.5300606729178158	0	0	No data	No data	-0.14053000000000004	-1	-1
PDE6H	0.01847899273423509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.5783149999999999	No data	0.9340319911748483	No data	0	No data	No data	-0.5481925000000001	1	0.5
