symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
F11	0.37005560377607105	0.49910504886464163	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.14491936328148333	No data	No data	1	0	1	1	1	0	0	0	0.30711527854385	-0.21797747014036806	0	-1	No data	0	1	0.5
SLC12A3	0.36967738270191025	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6058199267865807	No data	No data	No data	No data	No data	No data	0.04542594015486835	No data	No data	1	1	0	0	0	0	0.4857999999999997	No data	0.06276889134031993	-0.6965383497792738	0	No data	No data	0	1	1
THRA	0.3682965913003799	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6058199267865807	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.9634149999999998	No data	-0.7526751241036955	-0.968347355922401	0	-1	No data	-0.26219499999999984	1	-1
ADORA2B	0.36733814393562864	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5984941711277764	No data	No data	No data	No data	No data	No data	0.11498365043339577	No data	No data	1	0	0	1	1	0	0.38252999999999987	1	0.6159955874241589	-0.9180459726736481	0	-1	No data	0	0.5	0
ADORA3	0.36398931607982665	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5933742324021427	No data	No data	No data	No data	No data	No data	0.10721107422791133	No data	No data	1	1	0	1	1	0	0	0	0.39437396580253714	-0.8270419443463802	0	-1	No data	0	0.5	0
ADORA1	0.36383223746658383	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5933742324021427	No data	No data	No data	No data	No data	No data	0.10204342640154698	No data	No data	1	1	0	1	1	0	0.7392650000000003	1	-0.5710976282404854	-0.31236706260667824	0	-1	No data	0	0.5	0
VKORC1	0.3604072643033825	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	0.2723925709303455	No data	No data	1	0	0	1	1	0	0.2331299999999999	No data	0.35046883618312186	-0.8866042934181501	0	-1	No data	0	0.5	-1
ADRA1D	0.3548492816503265	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	0.08954338234205157	No data	No data	1	1	0	1	1	0	0.25699499999999986	1	0.8319911748483177	-0.8228558891683743	0	No data	No data	0	0.5	0
ADRA1A	0.3541785550095426	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	0.06747749446734624	No data	No data	1	0	0	1	1	0	0.5922750000000001	0	0.553888582460011	-0.5954246115931805	0	-1	No data	0	0.5	0
ADRA1B	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.7692300000000003	0	0.6467733039161612	-0.9322875257706217	0	-1	No data	0	0.5	0
VDR	0.3503311287738902	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.8865731438726169	No data	No data	1	0	0	1	1	1	0.4028100000000002	0	-0.4177606177606178	-0.959527199762138	0	-1	No data	0	1	0
ABCC8	0.3458439576929854	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.7389520298072161	No data	No data	1	0	0	1	1	0	0.7722949999999997	1	-0.2401544401544402	-0.2635707820230229	0	-1	No data	-0.19196750000000015	0.75	0
SCN5A	0.3430615209541351	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	0.12797099405415155	No data	No data	1	1	0	1	1	0	0.7196049999999999	No data	-0.8251516822945395	-0.9766558707171413	0	-1	No data	-0.10173750000000012	1	0.5
GABRB1	0.3400955951665222	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	1	0	1	1	0	0.9050649999999998	No data	-0.6136789851075566	-0.302505674061726	0	No data	No data	-0.47784750000000004	0.5	0.5
SCN4A	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.626905	No data	-0.5344732487589631	-0.8611015622174975	0	No data	No data	-0.28240750000000003	0.75	0.5
GABRA5	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.7727249999999998	1	-0.6205184776613348	-0.8134951372755816	0	-1	No data	-0.2640699999999999	1	0.5
GABRG3	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.796575	No data	-0.569111969111969	No data	0	-1	No data	-0.15953000000000017	0.5	0.5
GABRP	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	0	0	0.636365	No data	0.5623827909542196	0	0	No data	No data	0	0.5	-1
GABRQ	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0	No data	No data	No data	0	No data	No data	0	0.75	0.5
GABRA3	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8069099999999999	No data	No data	-0.17073779750080204	0	-1	No data	-0.15142249999999996	0.75	0.5
GABRA4	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.52166	No data	-0.8100386100386101	No data	0	-1	No data	0	0.75	0.5
GABRA6	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.5695349999999998	No data	0.3678985107556536	No data	0	-1	No data	-0.28808000000000006	1	1
GABRG1	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.7634399999999999	No data	0.5235521235521237	-0.7017403682198287	0	-1	No data	-0.3548400000000001	1	0.5
GABRA1	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.923245	No data	-0.9006067291781578	-0.906165811564083	0	-1	No data	-0.38596499999999984	0.75	0.5
GABRB3	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8625799999999998	No data	-0.7534473248758963	-0.9013201084125905	0	-1	No data	-0.4714600000000001	0.5	0
GABRE	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	0	0	0	No data	No data	-0.022023425318627998	0	No data	No data	0	0.5	0
GABRB2	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.6191400000000001	No data	-0.7652509652509653	-0.2859359608929937	0	No data	No data	-0.33105499999999993	1	0.5
GABRA2	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8891350000000002	No data	-0.7001654715940431	-0.8872765633834762	0	-1	No data	-0.4068725000000001	1	0.5
GABRD	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.6017699999999998	No data	-0.3085493656922228	-0.6916985181451942	0	No data	No data	0	1	0.5
GABRG2	0.33917164552981044	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5579116025414649	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.94737	No data	-0.763596249310535	-0.9310584442714309	0	-1	No data	-0.3157900000000001	0.75	0
NDUFS4	0.33784337196129044	0.09406821602163166	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0.4	No data	0.6965250965250964	-0.9211005013496032	0	No data	No data	0	-1	-1
KCNK3	0.3334431577821976	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5454490211904267	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	1	1	0	1	1	0	0.5685299999999998	1	-0.24390512961941535	-0.05373224667943238	0	No data	No data	0	1	0
C5	0.3319651984111511	0.4341319270646155	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.2491977416626522	No data	No data	1	0	1	1	1	0	0	No data	-0.3190292333149476	-0.5723828680709955	0	No data	No data	0	1	0
KCNK10	0.33159525850877414	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5454490211904267	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.6500900000000002	No data	-0.4424710424710425	No data	0	No data	No data	0	0.5	0.5
KCNK9	0.33159525850877414	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5454490211904267	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0	0	-0.7910645339216767	0	0	No data	No data	-0.017379999999999996	1	0.5
KCNK2	0.33159525850877414	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5454490211904267	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8122050000000002	No data	-0.4088251516822945	No data	0	No data	No data	0	1	0
GLRA1	0.33159525850877414	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5454490211904267	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9443199999999997	No data	0.01158301158301156	-0.9096887370610329	0	No data	No data	-0.5489975000000001	1	1
KCNK18	0.33159525850877414	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5454490211904267	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0	No data	0.2539437396580253	-0.13173594722701215	0	No data	No data	0	No data	No data
NDUFAF3	0.32902177412815814	0.037105547547185355	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.02173999999999978	No data	0.41434087148372867	No data	0	No data	No data	No data	0.5	-1
KCNJ11	0.3289644867883443	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.1836430712561598	No data	No data	1	0	0	1	1	0	0.7948700000000002	1	0.19051296194153333	-0.8256221153453464	0	-1	No data	-0.21794750000000002	0.5	0
NDUFAF1	0.32838002338171207	0.032883022556069	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.22095973524544954	No data	-1	No data	No data	No data	-1	-1
NDUFA7	0.32827268796972703	0.03217678814645061	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.5575200000000002	No data	0.9178157749586322	-0.4025292816482848	0	No data	No data	No data	-1	-1
NDUFAF4	0.3282313972818385	0.031905107961463855	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.01147269718698285	No data	0	No data	No data	No data	-1	-1
NDUFC2	0.3259873975192875	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.08570135549663825	No data	No data	1	0	0	0	0	0	0	No data	-0.006839492553778248	0	0	No data	No data	No data	-1	-1
MT-ND2	0.3258770368682358	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.08207065767756885	No data	No data	1	0	0	0	0	0	0	No data	No data	0	No data	No data	No data	0	0.5	-1
GPD2	0.3252456712831494	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.06129968875917179	No data	No data	1	0	0	0	0	0	0.6630000000000003	No data	-0.29420849420849415	-0.7888429076592104	0	No data	No data	No data	-1	-1
NDUFA1	0.3251378771588664	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.057753425773104	No data	No data	1	0	0	0	0	0	0.14285500000000012	No data	No data	-0.8508722250290404	0	No data	No data	No data	-1	-1
NDUFB8	0.32504548219519525	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.0547137717850459	No data	No data	1	0	0	0	0	0	0.05914000000000001	No data	-0.05350248207391062	-0.4870861386104308	0	No data	No data	No data	-1	-1
HCN4	0.324693868027891	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.043146199663824776	No data	No data	1	1	0	1	1	0	0.7589350000000004	No data	-0.6077220077220078	-0.8289591821393918	0	No data	No data	0	0.75	0.5
MT-ND1	0.32462457180513765	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.04086645917278119	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	-1	No data	No data	0.5	-1
NDUFV1	0.3242139275221546	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.02735688589252295	No data	No data	1	0	0	0	0	0	0.7952599999999996	No data	0.2111417539988969	-0.6285074818796199	0	No data	No data	No data	-1	-1
COXFA4	0.32402913759481233	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	1	0	0	0	1	0	0.4444450000000003	No data	0.7876447876447876	0	No data	No data	No data	-0.10493750000000013	0.5	-1
MT-ND5	0.32384434766746995	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	0	0.5	-1
MT-ND4	0.32384434766746995	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	1	0	0	0	1	0	0	0	No data	No data	No data	No data	No data	0	0.5	-1
NDUFA8	0.32375195270379875	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0.33139499999999983	No data	0.2445670159955875	-0.6891059635184138	0	No data	No data	No data	0.5	-1
NDUFA6	0.32375195270379875	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0.375	No data	0.6993932708218422	-0.7276503966677363	0	No data	No data	No data	-1	-1
NDUFV2	0.32375195270379875	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0.5783149999999999	No data	-0.5637065637065637	-0.4025292816482848	0	No data	No data	No data	0.5	-1
NDUFS6	0.32375195270379875	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0	No data	0.7108659680088252	-0.9267852223592232	0	No data	No data	No data	0.5	-1
NDUFA10	0.32375195270379875	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	1	0	0	No data	0.2662989520132377	-0.4699633750755963	0	No data	No data	0	0.5	-1
NDUFA13	0.32375195270379875	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	1	0	0.1666649999999997	No data	0.5127413127413127	-0.5786753726513527	-1	No data	No data	No data	-1	-1
NDUFA11	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.8261445118587976	-0.022023425318627998	0	No data	No data	No data	-1	-1
NDUFAB1	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.29487000000000024	No data	-0.5523441809156096	No data	-1	No data	No data	0	0.5	-1
COXFA4L2	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7126449999999999	No data	0.8619966905681191	No data	No data	No data	No data	0	0.5	0
MT-ND3	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	No data	0.5	-1
NDUFA3	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.047619999999999864	No data	0.6597904026475454	No data	0	No data	No data	No data	0.5	-1
NDUFAF2	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.05325500000000005	No data	0.24202978488692772	0	0	No data	No data	No data	-1	-1
NDUFB4	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.28803088803088794	No data	0	No data	No data	No data	0.5	-1
NDUFB9	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.3296100000000003	No data	0.3357970215113073	-0.551243653830459	-1	No data	No data	No data	0.5	-1
NDUFB1	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.7461665747380033	No data	-1	No data	No data	No data	-1	-1
NDUFB7	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.12409000000000034	No data	0.976061776061776	0	0	No data	No data	No data	-1	-1
MT-ND6	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	No data	-0.2626188680297503	No data	No data	No data	No data	0.5	-1
NDUFA5	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.13793000000000005	No data	0.6111417539988968	No data	0	No data	No data	No data	0.5	-1
NDUFS1	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7042650000000001	No data	-0.22713734142305575	-0.6618650751880195	0	No data	No data	0	0.5	-1
NDUFB5	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.7247655819084391	-0.7970037908026695	0	No data	No data	No data	-1	-1
NDUFS7	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.31925000000000026	No data	-0.4025372311086597	-0.6301919666369088	0	No data	No data	No data	0.5	-1
NDUFB6	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.9526751241036955	No data	0	No data	No data	No data	-1	-1
NDUFA9	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.31417539988968557	-0.7183575696040686	0	No data	No data	No data	-1	-1
MT-ND4L	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	No data	0.5	-1
NDUFS8	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.5	No data	-0.32586872586872584	-0.7183575696040686	0	No data	No data	No data	-1	-1
NDUFS2	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0	0.6220300000000002	0	-0.44875896304467733	-0.6344264618669704	0	No data	No data	No data	0.5	-1
NDUFB3	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.6542746828461115	-0.022023425318627998	-1	No data	No data	No data	0.5	-1
NDUFS5	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.21919470490899062	0	-1	No data	No data	No data	-1	-1
NDUFV3	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.6549365692222835	-0.05373224667943238	0	No data	No data	No data	0.5	-1
NDUFB11	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	0	No data	No data	No data	0.5	-1
NDUFC1	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.7186982901268615	No data	0	No data	No data	No data	0.75	-1
NDUFB2	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.14285500000000012	No data	0.7067843353557639	No data	0	No data	No data	No data	-1	-1
NDUFB10	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.040699999999999646	No data	0.7256480970766686	No data	-1	No data	No data	No data	0.75	-1
NDUFA2	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.2929299999999998	No data	0.5547710976282405	No data	0	No data	No data	No data	-1	-1
NDUFS3	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.3560600000000001	No data	-0.19349145063430773	-0.7604864403007968	0	No data	No data	No data	0.5	-1
MAPK14	0.294568464716284	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4756889621644932	No data	No data	No data	No data	No data	No data	0.1770758959317618	No data	No data	0.75	0	0	1	1	1	0.7777799999999999	1	-0.6155543298400441	-0.9328831304876023	0	No data	No data	-0.35416750000000013	-1	-1
AR	0.29106559606254706	0.059143482211351066	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	0.3252241555433346	No data	No data	1	0	0	1	1	1	0.2826099999999997	1	No data	-0.7350857469360702	0	-1	-1	0	0.5	0
