symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
GRIN2B	0.09239496367117545	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9258749999999999	0	-0.9940430226144512	-0.9036090904800023	0	-1	No data	0	1	1
RBX1	0.09239496367117545	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	1	1	No data	0.4632101489244347	0	-1	-1	No data	0	-1	-1
DDB1	0.09239496367117545	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.9824550000000002	No data	-0.9591836734693877	-0.7231195836182238	-1	No data	No data	0	-1	-1
CUL4A	0.09239496367117545	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.7562600000000004	No data	-0.8680639823496966	-0.3021956304470119	0	No data	No data	-0.5487474999999999	0.5	-1
POLD2	0.09239496367117545	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	1	0.7121549999999999	No data	-0.0668505239933811	No data	-1	No data	No data	No data	-1	-1
CD19	0.09080920011587855	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.555761584881261	No data	No data	1	1	0	0	0	0	0	No data	-0.5354660783232212	-0.7054171617850924	0	No data	No data	No data	0.75	0.5
IGHE	0.0779813493384721	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.5653756417788076	No data	No data	1	1	1	0	0	0	0	No data	No data	0	No data	No data	No data	0	No data	No data
IL6R	0.07589219654879606	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.0650148214112428	No data	No data	1	1	1	0	0	0	0	No data	-0.0058466629895200795	-0.8533623799972719	0	-1	No data	0	0.5	-1
IFNB1	0.07437794575529624	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	0.75	0	1	0	0	0	0	No data	No data	-0.2908213586061398	0	No data	No data	0	No data	No data
LILRA4	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	1	0	0	0	0	0	No data	0.4895752895752896	0	0	No data	No data	-0.14829749999999997	0.75	0.5
TUBB6	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.8654699999999999	No data	-0.24544953116381685	0	0	No data	No data	-0.7925999999999999	-1	-1
PPP3CA	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0	0.9808050000000001	No data	-0.9284059569773856	-0.7038808726676579	0	No data	No data	-0.5777349999999999	0.5	-1
TUBB4B	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	1	No data	-0.8172090457804744	-0.7065783296689251	0	No data	No data	-0.9606750000000002	-1	-1
TUBB	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	1	1	-0.9680088251516823	No data	-1	No data	No data	-0.9380624999999998	-1	-1
TUBB3	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.9888899999999999	1	-0.44920022062879206	-0.6714572120299752	0	No data	No data	-0.7833324999999999	1	0
TUBB8	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	No data	No data	0.49630446773303927	No data	No data	No data	No data	-0.90428	0.5	0.5
TNFRSF8	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0	No data	-0.648869277440706	0	0	No data	No data	0	0.5	0.5
TUBB2A	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	1	No data	-0.7409817981246553	-0.2552264460216541	0	No data	No data	-0.9887650000000001	0.75	-1
TUBB4A	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	1	No data	-0.5628240485383342	-0.7242999594162619	0	No data	No data	-0.9662175000000002	1	0
TUBB2B	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	1	No data	-0.8560397131825703	-0.8099793946210212	0	No data	No data	-0.9887650000000001	1	0
TUBB1	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.5898000000000003	No data	0.7351351351351352	-0.08945751874593927	0	No data	No data	-0.45676249999999996	0.5	0.5
TXNRD1	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0	No data	0.06618863761720895	No data	0	No data	No data	-0.1063175000000001	-1	-1
ICOSLG	0.053722538321251234	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08654570382665439	No data	No data	No data	No data	No data	No data	0.03647584785669727	No data	No data	0.5	1	0	0	1	0	0	No data	No data	-0.11521928048946667	0	No data	No data	0	-1	0
S1PR4	0.04619748183558772	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.10155999999999991	1	0.9282956425813569	0	0	No data	No data	0	0.5	0
S1PR5	0.04619748183558772	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.2462299999999999	No data	No data	0	0	No data	No data	0	0.5	0
S1PR3	0.04619748183558772	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.3783050000000003	1	0.4755653612796471	-0.7215446031873476	0	No data	No data	0	-1	-1
S1PR2	0.04619748183558772	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.53258	0	-0.2312189740761169	-0.9095921458069245	0	No data	No data	0	-1	0
BCL2	0.04314844803443894	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.20365681719989306	No data	No data	1	0	0	1	1	0	0.5188299999999998	1	-0.8292333149476007	-0.9497078109013426	0	-1	No data	0	-1	-1
PPARG	0.03763551844550179	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	0.02228980600072999	No data	1	0	0	1	1	1	0.9157899999999998	1	-0.5346938775510204	-0.9812084574342594	0	-1	-1	0	0.5	0
P2RY12	0.03695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.3567250000000001	0	0.3330391616105901	-0.17665677748815223	0	-1	No data	0	1	0
HRH2	0.03695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.13507000000000033	1	-0.7637065637065636	-0.25811693898992794	0	-1	No data	0	0.5	0
IL3RA	0.023098740917793865	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	1	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
IL3RA	0.023098740917793865	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	1	1	0	0	0	0	No data	No data	No data	No data	No data	No data	No data	0	-1	-1
